ctx_src,ctx_tgt,res_src,res_tgt,correctness,templated,engagement,understanding,sensibleness,politeness,iq
"<speaker1>Oh, ich verstehe. In diesem Fall kann ich die DRM-Lizenz für die #PRS_ORG#-Bücher zurücksetzen.","<speaker1>Oh I understand. In this case, I can reset the DRM license for the #PRS_ORG# books.","<speaker2>ich denke, dass die #ALPHANUMERIC_ID# zurückgesetzt werden muss und ich es dann mit meinem #PRS_ORG# aus dem Netz neu runterladen müsste. ... genau, könnten Sie das machen und mir sagen, wie ich dann weiter fortfahren muss? da ich natürlich #NUMBER# varianten versucht hatte. z.b. Info: muss ich die Bücher vom #PRS_ORG# löschen um sie dann wieder neu draufzuladen?","<speaker2>I think that the #ALPHANUMERIC_ID#  needs to be reset and I would have to redownload it with my #PRS_ORG# from the network. ... exactly, could you do that and tell me how to proceed? Since of course I had tried #NUMBER# variants. E.g. Info: Do I have to delete the books from #PRS_ORG# in order to recharge them again?",2,0,1,1,1,1,3
"<speaker2>ich denke, dass die #ALPHANUMERIC_ID# zurückgesetzt werden muss und ich es dann mit meinem #PRS_ORG# aus dem Netz neu runterladen müsste. ... genau, könnten Sie das machen und mir sagen, wie ich dann weiter fortfahren muss? da ich natürlich #NUMBER# varianten versucht hatte. z.b. Info: muss ich die Bücher vom #PRS_ORG# löschen um sie dann wieder neu draufzuladen?","<speaker2>I think that the #ALPHANUMERIC_ID#  needs to be reset and I would have to redownload it with my #PRS_ORG# from the network. ... exactly, could you do that and tell me how to proceed? Since of course I had tried #NUMBER# variants. E.g. Info: Do I have to delete the books from #PRS_ORG# in order to recharge them again?","<speaker2>Ja, bitte. Die Lizenzen wurden zurückgesetzt. Entfernen Sie die aktuellen Dateien und übertragen Sie sie erneut mit #PRS_ORG#.","<speaker2>Yes, please. The licenses have been reset. Remove the current files, and transfer them again using #PRS_ORG#.",2,0,1,1,1,1,4
"<speaker1>Ja, bitte. Die Lizenzen wurden zurückgesetzt. Entfernen Sie die aktuellen Dateien und übertragen Sie sie erneut mit #PRS_ORG#.","<speaker1>Yes, please. The licenses have been reset. Remove the current files, and transfer them again using #PRS_ORG#.",<speaker2>kann ich das aus der App machen?,<speaker2>Can I make that out of the app?,2,0,1,1,1,1,3
<speaker2>kann ich das aus der App machen?,<speaker2>Can I make that out of the app?,"<speaker2>Meinen Sie, die Bücher direkt von #PRS_ORG# zu entfernen?",<speaker2>Do you mean to remove the books directly from #PRS_ORG#?,2,0,1,1,1,1,3
"<speaker1>Meinen Sie, die Bücher direkt von #PRS_ORG# zu entfernen?",<speaker1>Do you mean to remove the books directly from #PRS_ORG#?,<speaker2>nur von dem #PRS_ORG# löschen oder auch aus der Cloud?,<speaker2>Only delete from the #PRS_ORG# or from the cloud?,2,0,1,1,1,1,3
<speaker2>nur von dem #PRS_ORG# löschen oder auch aus der Cloud?,<speaker2>Only delete from the #PRS_ORG# or from the cloud?,<speaker2>Bitte von #PRS_ORG# und dem #PRS_ORG#. Laden Sie danach neue Dateien von #URL# herunter Wie gehts?,"<speaker2>From #PRS_ORG# and the #PRS_ORG#, please. After that, download new files from #URL# How is it going?",2,0,1,1,1,1,4
<speaker1>Bitte von #PRS_ORG# und dem #PRS_ORG#. Laden Sie danach neue Dateien von #URL# herunter Wie gehts?,"<speaker1>From #PRS_ORG# and the #PRS_ORG#, please. After that, download new files from #URL# How is it going?",<speaker2>Der #PRS_ORG# ist momentan ausgelastet benötigt noch ein wenig zeit,<speaker2>The #PRS_ORG# is currently busy Still needs a little time,1,0,1,1,1,1,3
<speaker2>Der #PRS_ORG# ist momentan ausgelastet benötigt noch ein wenig zeit,<speaker2>The #PRS_ORG# is currently busy Still needs a little time,"<speaker2>Machen Sie sich keine Sorgen, ich verstehe.","<speaker2>Don't worry, I understand.",2,0,1,1,1,1,4
"<speaker1>Machen Sie sich keine Sorgen, ich verstehe.","<speaker1>Don't worry, I understand.",<speaker2>Es funktioniert soweit sehr gut Dankesehr,<speaker2>It works very well so far Thank you very much,1,0,1,1,1,1,5
<speaker2>Es funktioniert soweit sehr gut Dankesehr,<speaker2>It works very well so far Thank you very much,"<speaker2>Perfekt, großartig! Und bitte. Ich hoffe, Sie genießen weiterhin die Bücher. Kann ich Ihnen im Moment noch weiterhelfen?","<speaker2>Perfect, great news! And you're welcome. I hope you continue enjoying the books. At the moment, is there anything else I can help you with?",2,0,1,1,1,1,5
"<speaker1>Perfekt, großartig! Und bitte. Ich hoffe, Sie genießen weiterhin die Bücher. Kann ich Ihnen im Moment noch weiterhelfen?","<speaker1>Perfect, great news! And you're welcome. I hope you continue enjoying the books. At the moment, is there anything else I can help you with?",<speaker2>nein wir haben alles Vielen Dank,<speaker2>No we have everything Thank you,2,0,1,1,1,1,5
<speaker2>nein wir haben alles Vielen Dank,<speaker2>No we have everything Thank you,"<speaker2>Bitte. Es freut mich, dass ich helfen konnte. Vorerst wäre das alles von meiner Seite. Ich wünsche Ihnen noch einen schönen Tag,","<speaker2>You're welcome. I'm glad I could help. For now, that would be all from my side. Have a very good day.",2,0,1,1,1,1,5
"<speaker2>Hallo, bekomme ich nach dem Kauf eine Rechnung mit Ausweisung der deutschen Mehrwertsteuer? #EMAIL# Ich habe noch kein Buch gekauft","<speaker2>Hello, will I receive an invoice with the expulsion of German VAT after the purchase? #EMAIL# I have not bought a book yet","<speaker2>Hallo #NAME#, danke für die Information. Ich helfe Ihnen sehr gerne weiter. Was möchten Sie kaufen? Kaufen","<speaker2>Hi #NAME#, thank you for the information. I will be more than happy to assist you. What do you want purvhase? Purchase",1,0,1,1,1,1,5
"<speaker1>Hallo #NAME#, danke für die Information. Ich helfe Ihnen sehr gerne weiter. Was möchten Sie kaufen? Kaufen","<speaker1>Hi #NAME#, thank you for the information. I will be more than happy to assist you. What do you want purvhase? Purchase",<speaker2>Ich benötige eine Rechnung für meine Einkäufe mit korrekter Adresse und Ausweisung der Mehrwertsteuer Ist das möglich?,<speaker2>I need an invoice for my purchases with correct address and expulsion of VAT Is that possible?,2,0,1,1,1,1,5
<speaker2>Ich benötige eine Rechnung für meine Einkäufe mit korrekter Adresse und Ausweisung der Mehrwertsteuer Ist das möglich?,<speaker2>I need an invoice for my purchases with correct address and expulsion of VAT Is that possible?,"<speaker2>Ich verstehe, für welche Einkäufe benötigen Sie eine Rechnung?","<speaker2>I see, for what purchases you need and invoice?",1,0,1,1,1,1,5
"<speaker1>Ich verstehe, für welche Einkäufe benötigen Sie eine Rechnung?","<speaker1>I see, for what purchases you need and invoice?",<speaker2>Ich habe noch keine Einkauf  getätigt,<speaker2>I have not yet m#PRS_ORG# a purchase,2,0,1,1,1,1,3
<speaker2>Ich habe noch keine Einkauf  getätigt,<speaker2>I have not yet m#PRS_ORG# a purchase,"<speaker2>Ich verstehe, und Sie möchten sehen, ob es möglich ist, Rechnungen für zukünftige Einkäufe in Büchern zu erhalten?","<speaker2>I see, and you want to see if is possible get invoices,  for future purchases on books?",2,0,1,1,1,1,4
"<speaker1>Ich verstehe, und Sie möchten sehen, ob es möglich ist, Rechnungen für zukünftige Einkäufe in Büchern zu erhalten?","<speaker1>I see, and you want to see if is possible get invoices,  for future purchases on books?",<speaker2>Ja genau,"<speaker2>Yes, exactly.",2,0,1,1,1,1,4
<speaker2>Ja genau,"<speaker2>Yes, exactly.","<speaker2>Ich verstehe, bitte lassen Sie mich sehen, was wir für Sie tun können. Vielen Dank, dass Sie drangeblieben sind #NAME#. Sobald Sie Einkäufe mit der Umsatzsteuer-Rechnung erhalten, können Sie uns erneut kontaktieren, um Ihre Rechnungsinformationen zu erhalten. Ich helfe Ihnen gerne weiter.","<speaker2>I see, please let me see what we can do for you. Thank you for holding #NAME#, once you get the purchases you want with VAT invoice, you can contact us again to take your invoice information. I will be a pleasure to assist you.",2,0,1,1,1,1,4
"<speaker1>Ich verstehe, bitte lassen Sie mich sehen, was wir für Sie tun können. Vielen Dank, dass Sie drangeblieben sind #NAME#. Sobald Sie Einkäufe mit der Umsatzsteuer-Rechnung erhalten, können Sie uns erneut kontaktieren, um Ihre Rechnungsinformationen zu erhalten. Ich helfe Ihnen gerne weiter.","<speaker1>I see, please let me see what we can do for you. Thank you for holding #NAME#, once you get the purchases you want with VAT invoice, you can contact us again to take your invoice information. I will be a pleasure to assist you.","<speaker2>OK, thanks. It means I can buy books and will directly get an invoice? Or do I have to contact you for this?","<speaker2>Ok, thanks. It means I can buy books and will directly get an invoice? Or do I have to contact you for this?",2,0,1,1,1,1,3
"<speaker2>OK, thanks. It means I can buy books and will directly get an invoice? Or do I have to contact you for this?","<speaker2>Ok, thanks. It means I can buy books and will directly get an invoice? Or do I have to contact you for this?","<speaker2>Sie müssen uns bitte kontaktieren, um Ihre Rechnungsinformationen zu erhalten. Bitte #NAME#, lassen Sie es mich wissen, wenn ich Ihnen bei etwas anderem helfen kann.","<speaker2>You have to contact us please, in order to take your invoice information. Please #NAME#, let me know if I can help you with anything else.",2,0,1,1,1,1,4
"<speaker1>Sie müssen uns bitte kontaktieren, um Ihre Rechnungsinformationen zu erhalten. Bitte #NAME#, lassen Sie es mich wissen, wenn ich Ihnen bei etwas anderem helfen kann.","<speaker1>You have to contact us please, in order to take your invoice information. Please #NAME#, let me know if I can help you with anything else.",<speaker2>Ich versuche gerade die Bücher zu kaufen. Einen Moment bitte,<speaker2>I'm just trying to buy the books. A moment please,2,0,1,1,1,1,4
<speaker2>Ich versuche gerade die Bücher zu kaufen. Einen Moment bitte,<speaker2>I'm just trying to buy the books. A moment please,"<speaker2>Ich verstehe, bitte nehmen Sie sich Zeit.","<speaker2>I see, please take your time.",2,0,1,1,1,1,4
"<speaker1>Ich verstehe, bitte nehmen Sie sich Zeit.","<speaker1>I see, please take your time.","<speaker2>OK, ich haben den Kauf abgeschlossen Ich habe eine Bestellbestätigung bekommen","<speaker2>Ok, I have completed the purchase I have received an order confirmation",1,0,1,1,1,1,4
"<speaker2>OK, ich haben den Kauf abgeschlossen Ich habe eine Bestellbestätigung bekommen","<speaker2>Ok, I have completed the purchase I have received an order confirmation",<speaker2>Haben Sie die Belegnummer?,<speaker2>Do you have the receipt number?,2,0,1,1,1,1,4
<speaker1>Haben Sie die Belegnummer?,<speaker1>Do you have the receipt number?,<speaker2>#NUMBER#,<speaker2>#NUMBER#,2,0,1,1,1,1,4
<speaker2>#NUMBER#,<speaker2>#NUMBER#,"<speaker2>Vielen Dank, können Sie mir bitte den vollständigen Namen auf der Rechnung, die vollständige Adresse einschließlich Postleitzahl, die Belege auf der Rechnung und die Umsatzsteuernummer mitteilen?","<speaker2>Thank you, can you please provide me  complete name to invoice, full address including zip code, receipts to invoice,  and VAT number please",2,0,1,1,1,1,4
"<speaker1>Vielen Dank, können Sie mir bitte den vollständigen Namen auf der Rechnung, die vollständige Adresse einschließlich Postleitzahl, die Belege auf der Rechnung und die Umsatzsteuernummer mitteilen?","<speaker1>Thank you, can you please provide me  complete name to invoice, full address including zip code, receipts to invoice,  and VAT number please",<speaker2>#PRS_ORG# #ADDRESS# #ADDRESS#,"<speaker2>#PRS_ORG# #ADDRESS# #ADDRESS#, ",2,0,1,1,1,1,4
<speaker2>#PRS_ORG# #ADDRESS# #ADDRESS#,"<speaker2>#PRS_ORG# #ADDRESS# #ADDRESS#, ",<speaker2>Können Sie mir bitte die Umsatzsteuer-Nummer mitteilen?,<speaker2>Can you please provide me the VAT number,2,0,1,1,1,1,4
<speaker1>Können Sie mir bitte die Umsatzsteuer-Nummer mitteilen?,<speaker1>Can you please provide me the VAT number,"<speaker2>Hm, Moment bitte. Benötigen Sie diese unbedingt?","<speaker2>Hm, moment please. Do you absolutely need this?",2,0,1,1,1,1,3
"<speaker2>Hm, Moment bitte. Benötigen Sie diese unbedingt?","<speaker2>Hm, moment please. Do you absolutely need this?","<speaker2>Ja, bitte #NAME# Ich weiß, dass der Prozess möglicherweise einige Zeit in Anspruch nehmen wird. Nur eine freundliche Erinnerung, ich bin immer noch hier für Sie.","<speaker2>Yes, please #NAME# I know the process might take time. Just a friendly reminder I am still here for you.",2,0,1,1,1,1,4
"<speaker1>Ja, bitte #NAME# Ich weiß, dass der Prozess möglicherweise einige Zeit in Anspruch nehmen wird. Nur eine freundliche Erinnerung, ich bin immer noch hier für Sie.","<speaker1>Yes, please #NAME# I know the process might take time. Just a friendly reminder I am still here for you.",<speaker2>Danke Ich bin auf der Suche,<speaker2>Thank you I'm on the lookout,2,0,1,1,1,1,4
<speaker2>Danke Ich bin auf der Suche,<speaker2>Thank you I'm on the lookout,"<speaker2>Ja, bitte nehmen Sie sich Zeit. Ich weiß, dass der Prozess möglicherweise einige Zeit in Anspruch nehmen wird. Nur eine freundliche Erinnerung, ich bin immer noch hier für Sie. Es tut mir leid, aus Qualitätsgründen muss ich diesen Chat schließen, wenn ich innerhalb von 2 Minuten keine Antwort erhalte. Aber keine Sorge, wir helfen Ihnen gerne weiterhin per E-Mail oder Sie können uns erneut kontaktieren. Ihre Referenznummer ist #NUMBER#","<speaker2>Yes please, take your time. I know the process might take time. Just a friendly reminder I am still here for you. I am sorry, due to quality purposes I will have to close this chat if I don’t receive a response in 2 minutes. But don't worry, we will gladly continue assisting you via email or you can contact us again. Your reference number is #NUMBER#",2,0,1,1,1,1,4
"<speaker1>Ja, bitte nehmen Sie sich Zeit. Ich weiß, dass der Prozess möglicherweise einige Zeit in Anspruch nehmen wird. Nur eine freundliche Erinnerung, ich bin immer noch hier für Sie. Es tut mir leid, aus Qualitätsgründen muss ich diesen Chat schließen, wenn ich innerhalb von 2 Minuten keine Antwort erhalte. Aber keine Sorge, wir helfen Ihnen gerne weiterhin per E-Mail oder Sie können uns erneut kontaktieren. Ihre Referenznummer ist #NUMBER#","<speaker1>Yes please, take your time. I know the process might take time. Just a friendly reminder I am still here for you. I am sorry, due to quality purposes I will have to close this chat if I don’t receive a response in 2 minutes. But don't worry, we will gladly continue assisting you via email or you can contact us again. Your reference number is #NUMBER#",<speaker2>Moment bitte Ich habe die Steuernummer gefunden: #NUMBER#,<speaker2>Moment please I found the tax number: #NUMBER#,2,0,1,1,1,1,5
<speaker2>Moment bitte Ich habe die Steuernummer gefunden: #NUMBER#,<speaker2>Moment please I found the tax number: #NUMBER#,"<speaker2>Vielen Dank #NAME#, ich werde die Rechnung für Sie anfordern. Ich werde Ihnen so schnell wie möglich eine E-Mail mit weiteren Details senden. Kann ich in der Zwischenzeit noch etwas für Sie tun?","<speaker2>Thank you so much #NAME#, I will request the invoice for you. As soon as possible I will send you an email with more details, meanwhile is there anything else I can do for you?",2,0,1,1,1,1,5
