ctx_src,ctx_tgt,res_src,res_tgt,correctness,templated,engagement,understanding,sensibleness,politeness,iq
"<speaker2>Nein ich möchte den Artikel, habe ihn ja auch schon gleich bezahlt! Ich bin nur nicht zufrieden und kann es nicht verstehen wenn man Anfangs mit einer 4-6 Wöchigen Lieferzeit wirbt. Jetzt muss ich auf dem Boden sitzen und liegen das ist nicht in Ordnung!","<speaker2>No I want the article, I have already paid it! I am just not satisfied and can't understand if you advertise initially with a 4-6 weeks delivery time. Now I have to sit on the floor and lie that's not okay!","<speaker2>Ich verstehe, dass es frustrierend und enttäuschend ist und wir tun alles, um den Artikel so schnell wie möglich zu Ihnen zu bringen. Leider können die Verzögerungen nicht verhindert werden. Kann ich heute noch etwas helfen? Vielen Dank, dass Sie sich heute unterhalten haben. Ich werde den Chat jetzt beenden, aber klicken Sie einfach auf die Schaltfläche, wenn Sie weitere Fragen haben. Sie erhalten in Kürze eine E-Mail, um unseren Chat heute zu bewerten. Wenn Sie einen Moment Zeit haben, darf ich Sie bitten, dies auszufüllen, ansonsten bedanke ich mich recht herzlich und wünsche Ihnen noch einen schönen Tag.",<speaker2>I understand it is frustrating and disappointing and we are doing all we can to get the item to you as soon as possible. Regrettably the delays cannot be avoided. Is there anything else I can help with today please? Thank you for chatting today. I'm going to end the chat now but just click the button if you have any other queries. You will shortly be receiving an email to rate our chat today. If you have a moment may I ask that you do fill this in please or alternatively thank you again and have a wonderful day.,2,0,1,1,1,1,5
"<speaker2>Hallo, ich möchte gerne ein paar Artikel stornieren","<speaker2>Hello, I would like to cancel a few articles","<speaker2>Guten Morgen #NAME#, vielen Dank, dass Sie sich mit #PRS_ORG# in Verbindung gesetzt haben. Sie sind bei #NAME# Damit ich Ihnen weiterhelfen kann, geben Sie bitte Ihre Kontodaten an (vollständiger Name, E-Mail-Adresse, Postanschrift und Bestellnummer).","<speaker2>Good Morning #NAME# Thanks for contacting #PRS_ORG#, you are through to #NAME# So that I can assist you can you please provide your account details (Full Name, E-mail address, Postal Address and Order Number)",2,1,1,1,1,1,5
"<speaker1>Guten Morgen #NAME#, vielen Dank, dass Sie sich mit #PRS_ORG# in Verbindung gesetzt haben. Sie sind bei #NAME# Damit ich Ihnen weiterhelfen kann, geben Sie bitte Ihre Kontodaten an (vollständiger Name, E-Mail-Adresse, Postanschrift und Bestellnummer).","<speaker1>Good Morning #NAME# Thanks for contacting #PRS_ORG#, you are through to #NAME# So that I can assist you can you please provide your account details (Full Name, E-mail address, Postal Address and Order Number)",<speaker2>#NAME# #EMAIL# #ADDRESS# Bestellnummer: #NUMBER#,<speaker2>#NAME# #EMAIL# #ADDRESS# Order number: #NUMBER#,2,0,1,1,1,1,5
<speaker2>#NAME# #EMAIL# #ADDRESS# Bestellnummer: #NUMBER#,<speaker2>#NAME# #EMAIL# #ADDRESS# Order number: #NUMBER#,"<speaker2>Vielen Dank. Können Sie mir bitte mitteilen, welche Artikel Sie stornieren möchten?",<speaker2>Thank you Can you let me know which items you are wanting to cancel please?,2,0,1,1,1,1,5
"<speaker1>Vielen Dank. Können Sie mir bitte mitteilen, welche Artikel Sie stornieren möchten?",<speaker1>Thank you Can you let me know which items you are wanting to cancel please?,"<speaker2>Ja #PRS_ORG#, Samt in Zartrosa x 1 2 x #PRS_ORG# (#NUMBER# x #NUMBER# cm), Samt in Zartrosa x und aus Bestellnummer #NUMBER#","<speaker2>Yes. #PRS_ORG#, velvet in dark pink x 1 2 x #PRS_ORG# (#NUMBER# x #NUMBER# cm), velvet in dark pink x And from order number #NUMBER#",2,0,1,1,1,1,5
"<speaker2>Ja #PRS_ORG#, Samt in Zartrosa x 1 2 x #PRS_ORG# (#NUMBER# x #NUMBER# cm), Samt in Zartrosa x und aus Bestellnummer #NUMBER#","<speaker2>Yes. #PRS_ORG#, velvet in dark pink x 1 2 x #PRS_ORG# (#NUMBER# x #NUMBER# cm), velvet in dark pink x And from order number #NUMBER#","<speaker2>Okay, bleiben Sie","<speaker2>Okay, hang on",2,0,1,1,1,0,5
"<speaker1>Okay, bleiben Sie","<speaker1>Okay, hang on",<speaker2>#PRS_ORG#,<speaker2>#PRS_ORG#,2,0,1,1,1,1,5
<speaker2>#PRS_ORG#,<speaker2>#PRS_ORG#,"<speaker2>Ich werde dies zuerst tun Vielen Dank, dass Sie mich darüber informiert haben, dass Sie Ihren #PRS_ORG# stornieren möchten 2 x #PRS_ORG#, Samt in Zartrosa x, ich habe dies jetzt für Sie storniert. Bitte erlauben Sie 7 Werktage für eine Rückerstattung der Debitkarte und bis zu 30 Werktage für eine Rückerstattung der Kreditkarte. Danke nochmals. Vielen Dank, dass Sie mich darüber informiert haben, dass Sie Ihren #PRS_ORG# stornieren möchten. Ich habe das jetzt für Sie storniert. Bitte erlauben Sie 7 Werktage für eine Rückerstattung der Debitkarte und bis zu 30 Werktage für eine Rückerstattung der Kreditkarte. Danke nochmals. Das ist jetzt alles für Sie erledigt","<speaker2>I will do this one first Thank you for letting me know that you wish to cancel your #PRS_ORG# 2 x #PRS_ORG#, Samt in Zartrosa x I have cancelled this for you now. Please allow 7 working days for a debit card refund and up to 30 working days for a credit card refund. Thank you again Thank you for letting me know that you wish to cancel your #PRS_ORG#. I have cancelled this for you now. Please allow 7 working days for a debit card refund and up to 30 working days for a credit card refund. Thank you again This is all done for you now",2,0,1,1,1,1,5
"<speaker1>Ich werde dies zuerst tun Vielen Dank, dass Sie mich darüber informiert haben, dass Sie Ihren #PRS_ORG# stornieren möchten 2 x #PRS_ORG#, Samt in Zartrosa x, ich habe dies jetzt für Sie storniert. Bitte erlauben Sie 7 Werktage für eine Rückerstattung der Debitkarte und bis zu 30 Werktage für eine Rückerstattung der Kreditkarte. Danke nochmals. Vielen Dank, dass Sie mich darüber informiert haben, dass Sie Ihren #PRS_ORG# stornieren möchten. Ich habe das jetzt für Sie storniert. Bitte erlauben Sie 7 Werktage für eine Rückerstattung der Debitkarte und bis zu 30 Werktage für eine Rückerstattung der Kreditkarte. Danke nochmals. Das ist jetzt alles für Sie erledigt","<speaker1>I will do this one first Thank you for letting me know that you wish to cancel your #PRS_ORG# 2 x #PRS_ORG#, Samt in Zartrosa x I have cancelled this for you now. Please allow 7 working days for a debit card refund and up to 30 working days for a credit card refund. Thank you again Thank you for letting me know that you wish to cancel your #PRS_ORG#. I have cancelled this for you now. Please allow 7 working days for a debit card refund and up to 30 working days for a credit card refund. Thank you again This is all done for you now",<speaker2>vielen dank :),<speaker2>Thank you so much:),2,0,1,1,1,1,5
<speaker2>vielen dank :),<speaker2>Thank you so much:),"<speaker2>Sehr gern geschehen! Ich bin froh, dass ich Ihnen heute helfen konnte. Vielen Dank, dass Sie sich die Zeit genommen haben, heute mit mir zu sprechen, und ich hoffe, ich habe es geschafft, Ihre Anfrage zu lösen, wenn es Ihnen nichts ausmacht, unseren heutigen Chat anhand meiner Kundenservice Fähigkeiten zu bewerten. Ich würde es wirklich schätzen, die Bewertungsschaltfläche finden Sie in diesem Chat. Ich hoffe, Sie haben einen schönen Tag und bitte kommen Sie zu uns zurück, wenn Sie weitere Hilfe benötigen.","<speaker2>You are very welcome. I am glad I could help you today. Thank you for taking the time to talk with me today and I hope I have managed to resolve your query, if you wouldn't mind rating our chat today based on my customer service skills I would really appreciate it, the rating button can be found on this chat. I hope you have a great day and please come back to us if you need any further assistance.",2,0,1,1,1,1,5
"<speaker1>Sehr gern geschehen! Ich bin froh, dass ich Ihnen heute helfen konnte. Vielen Dank, dass Sie sich die Zeit genommen haben, heute mit mir zu sprechen, und ich hoffe, ich habe es geschafft, Ihre Anfrage zu lösen, wenn es Ihnen nichts ausmacht, unseren heutigen Chat anhand meiner Kundenservice Fähigkeiten zu bewerten. Ich würde es wirklich schätzen, die Bewertungsschaltfläche finden Sie in diesem Chat. Ich hoffe, Sie haben einen schönen Tag und bitte kommen Sie zu uns zurück, wenn Sie weitere Hilfe benötigen.","<speaker1>You are very welcome. I am glad I could help you today. Thank you for taking the time to talk with me today and I hope I have managed to resolve your query, if you wouldn't mind rating our chat today based on my customer service skills I would really appreciate it, the rating button can be found on this chat. I hope you have a great day and please come back to us if you need any further assistance.",<speaker2>sehr gern,<speaker2>Very much appreciated,2,0,1,1,1,1,5
"<speaker2>Ich möchte zwei Artikel zurückschicken (innerhalb der 14 Tage Rückgabefrist). Ich habe schon mehrmals das Rücksendeformular auf der Website ausgefüllt und nicht einmal eine Bestätigung erhalten. Ich habe das schon gestern versucht, heute wieder. Meinen Spam-Ordner habe ich auch regelmäßig gecheckt. Was soll ich tun?","<speaker2>I would like to return two items (within the 14 day return period). I have already filled out the return form on the website several times and have not even received a confirmation. I tried it yesterday, today again. I also checked my spam folder regularly. What should I do?","<speaker2>Guten Morgen, ich kann Ihnen dabei helfen! Können Sie bitte Ihre Bestellnummer sowie den vollständigen Namen, die Postanschrift und die E-Mail-Adresse des Kontos bestätigen? Vielen Dank.","<speaker2>Good Morning, I can help you with this! Can you please confirm your order number, plus the full name, postal address and email address on the account? Thanks",2,0,1,1,1,1,5
"<speaker1>Guten Morgen, ich kann Ihnen dabei helfen! Können Sie bitte Ihre Bestellnummer sowie den vollständigen Namen, die Postanschrift und die E-Mail-Adresse des Kontos bestätigen? Vielen Dank.","<speaker1>Good Morning, I can help you with this! Can you please confirm your order number, plus the full name, postal address and email address on the account? Thanks",<speaker2>Gerne! Bestellnummer ist: #NUMBER-0# #NAME# #ADDRESS# #ADDRESS# #EMAIL#,<speaker2>Please feel free to! Order number is: #NUMBER# #NAME# #ADDRESS# #ADDRESS# #EMAIL#,2,0,1,1,1,1,5
<speaker2>Gerne! Bestellnummer ist: #NUMBER-0# #NAME# #ADDRESS# #ADDRESS# #EMAIL#,<speaker2>Please feel free to! Order number is: #NUMBER# #NAME# #ADDRESS# #ADDRESS# #EMAIL#,"<speaker2>Vielen Dank, welchen Artikel oder welche Artikel möchten Sie zurückgeben und können Sie den Grund für die Rücksendung mitteilen? Vielen Dank.","<speaker2>Thank you, which item or items are you looking to return please and can you advise the reason for the return? Thank you",2,0,1,1,1,1,5
"<speaker1>Vielen Dank, welchen Artikel oder welche Artikel möchten Sie zurückgeben und können Sie den Grund für die Rücksendung mitteilen? Vielen Dank.","<speaker1>Thank you, which item or items are you looking to return please and can you advise the reason for the return? Thank you","<speaker2>Artikel 1: #PRS_ORG#, Artikelnummer: #ALPHANUMERIC_ID# Artikel 2: #PRS_ORG#, Senfgelb und Blaugrün, Artikelnummer: #ALPHANUMERIC_ID# Ich hatte mir die Produkte anders vorgestellt. Sie passen doch nicht so gut. qualitativ ist aber alles ok","<speaker2>Article 1: #PRS_ORG#, Code: #ALPHANUMERIC_ID# Article 2: #PRS_ORG#, mustard yellow and blue green, Code: #ALPHANUMERIC_ID# I had imagined the products differently. They don't fit so well. Quality but everything is ok",2,0,1,1,1,1,5
"<speaker2>Artikel 1: #PRS_ORG#, Artikelnummer: #ALPHANUMERIC_ID# Artikel 2: #PRS_ORG#, Senfgelb und Blaugrün, Artikelnummer: #ALPHANUMERIC_ID# Ich hatte mir die Produkte anders vorgestellt. Sie passen doch nicht so gut. qualitativ ist aber alles ok","<speaker2>Article 1: #PRS_ORG#, Code: #ALPHANUMERIC_ID# Article 2: #PRS_ORG#, mustard yellow and blue green, Code: #ALPHANUMERIC_ID# I had imagined the products differently. They don't fit so well. Quality but everything is ok","<speaker2>Danke #NAME#. Ich habe einen Rückerstattungsantrag gestellt und werde jetzt eine #PRS_ORG#-Abholung arrangieren. Einen Moment bitte. Welcher Wochentag passt bitte am besten für Sie? Hallo #NAME#, welcher Wochentag passt bitte am besten für eine Sammlung? Ich buche Ihre Sammlung für morgen, den 23. Dezember. Einen Moment bitte.","<speaker2>Thanks #NAME#. I've raised a refund request and will now arrange a #PRS_ORG# collection. One moment please Which weekday works best for you please? Hi #NAME#, which week day works best for a collection please? I'm booking your collection for tomorrow, 23 December. One  moment please",2,0,1,1,1,1,5
"<speaker1>Danke #NAME#. Ich habe einen Rückerstattungsantrag gestellt und werde jetzt eine #PRS_ORG#-Abholung arrangieren. Einen Moment bitte. Welcher Wochentag passt bitte am besten für Sie? Hallo #NAME#, welcher Wochentag passt bitte am besten für eine Sammlung? Ich buche Ihre Sammlung für morgen, den 23. Dezember. Einen Moment bitte.","<speaker1>Thanks #NAME#. I've raised a refund request and will now arrange a #PRS_ORG# collection. One moment please Which weekday works best for you please? Hi #NAME#, which week day works best for a collection please? I'm booking your collection for tomorrow, 23 December. One  moment please","<speaker2>Sorry, kann ich die Sachen auch selbst zur Post bringen? meine klingel funktioniert nicht","<speaker2>Sorry, can I bring the stuff to the post? My bell does not work",2,0,1,1,1,1,3
"<speaker2>Sorry, kann ich die Sachen auch selbst zur Post bringen? meine klingel funktioniert nicht","<speaker2>Sorry, can I bring the stuff to the post? My bell does not work",<speaker2>Sie möchten lieber zu einer #PRS_ORG#-Sammelstelle mit einem Rücksendeschein gelangen?,<speaker2>You would prefer to take to a #PRS_ORG# collection point with a returns label?,2,0,1,1,1,1,5
<speaker1>Sie möchten lieber zu einer #PRS_ORG#-Sammelstelle mit einem Rücksendeschein gelangen?,<speaker1>You would prefer to take to a #PRS_ORG# collection point with a returns label?,"<speaker2>ja, ich kann sie von jeder Postfiliale verschicken, oder?","<speaker2>Yes, I can send them to Von any post office, can I?",2,0,1,1,1,1,5
"<speaker2>ja, ich kann sie von jeder Postfiliale verschicken, oder?","<speaker2>Yes, I can send them to Von any post office, can I?",<speaker2>Sie müssen die Artikel zur nächstgelegenen #PRS_ORG#-Sammelstelle bringen. Ich werde nur zwei Rücksendeetiketten für Sie arrangieren. Einen Mülleimer,<speaker2>You will need to take the items to your  nearest #PRS_ORG# collection point. I will just arrange two returns labels for you. One momen,2,0,1,1,1,1,5
